LOAN_ID,LENDERS
607792,"kevin91, captkim, markus6137, gregor4451, ian3893, daniel7158, maurits8519, kairi, mary1457, jeffcooney, paul2135, aymeric1492, WHYu, olivier5387, heberlonghurst, eric5604, n7919, robert8839, tim5371, paula4686, rebecca9786, chelsea8402, harryhugo7819, mario4836, wolf3524, linda4199, fluke, harryhugo7819, suelene9683, yvonne7918, johansindra8851"
737128,"ken7190, terinmayer, gmct, karen29244270, gmct, gmct, johannes2398, gmct, randy4041, dean7975, gmct, emma8443, speleostalker2376, gmct, gmct, miba76, gmct, gmct, gmct, tim2033, cindyk1959, trent5201, shirley1905, gmct, gmct, gmct, gmct, gmct, anphucdam, randy4041, callum8938, lucia4997, gmct, gmct, john6297, gmct, gmct, gmct, gmct, gmct, gmct, gmct, gmct, gmct, diane3876, ststephenlutheranmen4173, robert4742, jeff95738568, robert9815, jennifer1546, henry1071, lisa7166, carly7201, catherine6210, caroline1086, szucheng2565, kyle2049, billm3252, virginia5116, constance2582, medders, scott2923, kate4367, jenny3610, alex2430, michael5977, gerry1373, gmct, gmct, gmct, gmct, gmct, gmct, gmct, gmct, gmct, gmct, gmct, gmct, gmct, gmct, gmct, gmct, fern5937, jenny6300, joan5724, kristina60823318, beth1439, michael55286542, melissa4766, beth8632, lukenatasha7423, cheryl2303, marion5625"
732047,"josie2004, mary6236, trolltech4460, joan6180, ben9001, nicole3029, roger7128, steve9081, eleanor4772, david27905936, dwane2125, jessica5568, jochengabi8188, janetandbill7477, payit4626, michael89321277, themissionbeltco"
732027,"david7778, celi, shawna4265, ezro4650, ezro4650, themissionbeltco, mike7561, michelle44949300, helen5633, liz3280, mark98847592, james4883, etsuko4818, karen9656"
727758,"ryan4482, vincent1040, kirby8943, mike9611, sarahtm, thomas8221, dermot7840, dermot7840, jurgen4664, greg4398, yipe"
734708,"stephan2017, dennisg, kent1937, kent1937, kent1937, oliverc3753, milepointmutualfund2506, rene3075, adamgreenberg, gooddogg1, dps"
602919,"jeff4748, andrew2425, 123321, rjhoward1986, gooddogg1, bobby3076, lena1344, carey9286, robin4340, mike5212, vicky7746, jouko1940, jouko1940, kiwi, danielrothman, ah5200, carol3892, carey9286, amy5000, michael28297125, louis8129, bruno3910, sean88546066, heather7147, robin4340, sonia5201"
606709,"maurits8519, michael7319, neilfwd, wali, dan7513, andrew76328498, michellefromadelaide, jhannah, cory2858, pryor2007, elizabeth2872, harvey6436, amirali5409, alexlee, steven0974, william3156, trolltech4460, anjayves, joinFITE, shantha7700, neil8368, marcel1503, john17156267, lee6683, laura9707, shskivaclub, deborah3666, kcw888, bryon1561, lauren8795, jferfre, frank9119, kathleen7644, john37481062, andreaschristoph2945, steven3253, robert40996943, cjt, alan4699, gopkacommunity, dongju9037, james5482, sam7149, rebecca8134, charles2752, neil8368, ann8808, alan5513, henry4567, todd1452, james6594, heberlonghurst, greg3958, elizabeth1314, angel2548, yael6545, tom2595, gregdar4312, universalsisters4920, rebecca5869, david3628, james33027248, davidandmargaret3679, vanhara, raewyn6514, alessandro1704, alissa9131, 0819212, averyandliam3578, todd7596, alice8296, charlesandmaryella8832, david1846, mark5409, LoveandServe, christinaandcorey6724, david3344, mikaelnilsson, jayandmona4210, davohynds, kara9872, simo4855, marjo1748, jayne, pamela9849, richard7495, bret8670, caleb3935, sacredheartschooloft8428, john7600, jim6372, nina5420, george5773, joseph5197, gopkacommunity, marcia3247"
606551,"corey7910, berliner, trolltech4460, amigosdedeimos, jcbrabant, ro5030, olav9939, steven3253, kathyandpaul7973, daniel98469874, szucheng2565, heberlonghurst, ilze5587, will5936, steven9746, james96234882, justin6793, franck7624, basvanstraaten, ashish5575, shirley1905, judy9723, iolaire, jill28396106, mike5212, julian8731, lakshmi8913, david34816351, david34816351, david34816351, david34816351, jennifer86293639, emilie8506, jouko1940, jouko1940, jouko1940, bryan99782286, jouko1940, angel2548, richard8535, renate4441, matthew2546, tom7310, tom7310, james94799261, olav9939, mary1607, stephanie1114, bookofdom, tisoyc1424"
608002,"rob2604, jason2560, mildred4681, miji1769, kevin7238, aaron83574977, samuel70, stephen2848, james9436, joe3404, danamarketingllc, lindsayandscott4040, shree8053, vlad8607, harry9697, sara2245, maryellen6459"
604838,"heberlonghurst, colin7616, wolfgang3771, operationgroundswell, trolltech4460, buuf, gmct, doug2668, brian62353890, highgrovechurch, scott51522743, cary, gmct, kumar2250, ordbild9795, peter3343, billheilig, elizabeth40145235, stefan5684, chris3255, garry6205, jonathan1313, craig6737, marc6709, jane7056, margaret6467, christopher1350, david6427, comptel5192, peter5605, bjornva, emma1585, ros7293, jussi6282, shirley6918, gmct, gmct, anuzis, gmct, jenny98691731, asim7148, dingyin4881, alan888, yipe, juergen2208, patrick13, aileen6112, eirik8470, judy9571, katalin6115, thies9899, joe5835, lisa97495135, annette2335, achow, judith4462, sayaka0720, mary1861, karl5256, tri8862, ClaudiaLuna, christian6619"
607869,"johnandcarol9035, gmct, gmct, gmct, gmct, pcdazero, thiagolg, jeff6906, alida6195, jordan9844, patiandmike8688, yvette9418, viviana9829, tori4485, teammann"
610105,"tom81471797, rene3075, santiago1040, andrew2954, fred4397, ChezProvence, mark17181763, davecarol4568, dov3462, fernando6527, matthew6337, jeffrey8311, donna7830, mathias7160, ary3192, soheil5581, stephanie2653, patrick5072, john37481062, capri8892, tommy2282"
600239,"ben9358, vernon4221, rjhoward1986, peter2994, rod5232, charles3825, r3922, shree8053, jugal9865, gooddogg1, sham2104, acardwelluk"
601094,"chris9763, david8060, leicie9136, knut1935, mike76198005, scott51522743, john14957937, kirstie5815, julie4358, andrew73801955, andrew1846, lenny3762, cowsonly9615, angus, marc97086453, tarmo, coleman7329, paschal5786, lily4783, benjawan8359, eliasdebbas, staffan6881, mark76075012, john27979653, paulairs, timothy9572, james4256, kristen7130, garon6541, oliverdaniel, anthony8226, suresh6514, staffan6881, staffan6881, john78203545, matthew45758120, nikki4012, mia9689, highgrovedevotion4268, petefromperth"
608188,"vivek2749, teknologiporten, trolltech4460, rjhoward1986, david14399291, mark6398, laureen6155, eldon4651, cindy6714, sung6770, samanthafink, smithgeigerllc1825, pat1092, vince5036, timothy1634, jennifer6353, diana8392, nicola2382"
917505,"lidia5529, lilian3432, mirella2458, heather1546, frances3579, barbara5610, jonathan1368, cristian5528, donald7347, paulschumacher, gooddogg1, joefrayne, erika4494"
920429,"whoisgregg, jessica6430, robert9911, joseph91853291, angela6827, gerritt8356, kathryn6500, sravanthi9392, nms, bahar9169, martina2686, joinFITE, marysue3252, kayce2920, jessica11718228, craig5712, rjhoward1986, rjhoward1986, trolltech4460, elizabeth46973281, susan1808, mark72753010, audrey1944, george6225, mhiggi, kirsty5902, jennifer9922, lena9113, pascal8381, christel9836, matthew97802754, ruthdecker3986, karen6690, majdi3135, grace4357"
915194,"clive7919, kirei5751, ibrahim6794, trolltech4460, korin4467, themissionbeltco, nms, katelyn5931, lisabeth9762, mia8505, huw8535, gene8712"
920882,"fairspirit, david1936, lidia5529, gooddogg1, antoine8599, davidandsusan9466, kerry1501, gunhild2246, sean3044, nils5312, thomas2597, stmichaels1614, alberto5618, ron9380, lucia6286, jillian1643, jenny3234, teamkidscare, antoine8599, bradley3124, amanda25783508, judy4555, nora3752, arno9726, bruce3455, craig97299604, james8413, alexis9356, michael7319, donald8402, ray12491432, chavezcmac5272, sukhmani9707, nyakivaclub7042, saveriomiroddi, sahil7438, kizaemon, john37481062, nms, martin8745, jamie43222438, maj5729, joinFITE, margaretm8711, anne1293, kyle2373, lidia5529, timothy5727, jen6767, iyer, rossina4022, chimuadventures3769, trolltech4460, alibaba"
909580,"danielmhe, pegi9152, jamie4665, joseph8478, shirley1905, libby2836, jody5651, friendsofmtsallst6762, travis5186"
907481,"wakibi, karimbakhtiar, laurie4355, stefanmuc, trolltech4460, richard3477, tomaspetru, larry5402, patrick1604, rene3075, yoricksmeets, danny2861, jim4563, daniel98469874, alicia67657112, patty1499, stephenandmimi1481, lt6181, donald7347, bouwinabeintema, gooddogg1, david2532"
902801,"antoinette7562, genry8797, stephen2207, shirley1905, charlotte9574, cosima7551, jouko1940, jouko1940, karenrequa5278, andrewshaffer, samscholes, bouwinabeintema, esorttam, steve4168, leighanne5951, daan1167, trolltech4460, janet9969, sharon3021"
917830,"kate4012, annette5559, les5197, themissionbeltco"
915941,"anon23456, alejandro2110, brian2178, brian2178, brian2178, elizabeth3870, lilyannedesigns, david83513738, judith1859, ann8081, monika3617, zane9551, rob7436, joan2653, terese3171, jayandmona4210"
603187,"123321, joinFITE, sajith7138, rolf5730, jefferin7730, jim7041, simon7324, jo6693, anjayves, venlahenri, salvador9310, mark51189144, gail8097, elpis7946, pamdan9076, marie1779, janet6114, frederic8316, andreas6485, ute6174, rikke6954, staale2081, patrick7377, shirley1905, poverty2prosperity, mark1715, konsta, ron8402, nancy3283, matthew4018, loris5180, alison1205, rawdon4029, richard2873, pierre6562, tim6823, dimitry5642, mark51189144, caroline9052, gooddogg1"
604057,"vernon4221, thlwest, highgrovechurch, mark2191, andrew2954, friendsofmtsallst6762, connie5670, barbara8898, jennifer86293639, lars2263, michelle77908454, bouwinabeintema, linda3649, mark27466907"
607470,"maryellen6459, michaeldegroat, haakons, haakons, gooddogg1, gmct, jan9047, kbp7801, bas3089"
608026,"david4520, danielodoi, monika7040, dennis1148, matthew8305, sandy5385, stelios6310, darryl3038, thecarmodys, trolltech4460, victoria1856"
605239,"janice8012, ian8364, jason67311360, kandt2967, walter5193, teakbois, julia1443, tommie5214, erica5466, felix2233, david8210, kerry9736, benjamin9009, jack3433, cebh, charlotte74146825, florian2214, mks"
608060,"michelle77908454, joke2963, yvette6834, douglas3729"
915312,"adrian7356, patrikmalmquist, camillatotte7302, douglas3729, uufmmicro4415, peter1767, dirk9175, jon8438, barrie7327, plopper, john2766, elizabeth4851, sascha, christinaemily, michael7319, hocheeyong"
919596,"robert8364, mindy1413, eldon4651, bryan5504, allofus4530, corey1771, brett9615, allofus4530, craig97299604, matthew8666, rebekah7419, renewedmaterials, kim7009, jenda9314, cathy2037, albin, charlotte1759, julie8037, simon9336, john89087239, quet2401, katherine1304, david40039875, david8236, quet2401, mark1427, alan1799, michelle36148578, nms, suhonen, nms, heather2044, john1288, megan5922, dianna2434, luke3815, dawnkilberg, am8748, am8748, am8748, tim4327, ron5498, lisa9043, mary9398, sander9462, monika5397, cliff5639, simone7621, gsd6359, chrystine7090, steven5743, lidia5529, hoa2290, lidia5529, guy1431, mary9233, jamesandjessica1351, slawomira4256, bryanjrapp, william3776, barbara53787733, fiona5280, jherland, cathy7122, katy5415, charlotte9574, leif9354, craig97299604, jennie2701, jimmyb, bernie8719, david31264219, janelle234, elisabethcircle3591, carol6683, cindy7872, dennis6433, wayne8900, gabriel2722, kristi6979, brett3556, meggin1244, reinhard7442, juliannem7701, hellenjc, magnus6617, katie4571, sandra3606, anne33517042, kelly2118, bill8826, phil2054, nancysomers, nancysomers, geri2600, lisa4829, vikramdeepa, vania7999, brien9721, emily54964363, elise7519, cathy2037, voroperez, beth6098, susan1438, nathan6707, lorena7702, sandra2280, jon9259, paula2905, clever3703, maud1851, mary5611, bruce4443"
910716,"eric7965, jennifer6983, regina1757, christopher66716747, steve7311, amanda6217, malcolm1024, isac4421, ted4428, john82854469, blake7326, mbc1842, nate9450, laurence4297, david13994615, mahipal9230, jessewelchpoetry, ronald4251, peter5038, kelly7312, matthew3353, cinthia9849, vackxk2874, tamar6761, wyattzeppelin, richard7578, bharath5563, berliner, nms, eric8387"
912049,"kairi, alex4888, irene1993, elias4241, kathleen6622, max5129, marit9117, patty1499, hemant1942, sally8999, scot1670, annemariebrigitte1314, michelle77908454, mike7124"
916479,"koenbal, derek7086, cewbruceframecombruc6139, navneet1072, dave7655, ryanr, ken4252, keep1170, jon7411, paul2313, tor1205, joe6706, thomas33908285, rjhoward1986, julie32914485, muller3945, lee6515"
910707,"julia4702, cody5007, joacim2931, lauren7691, sam6631, bruce5849, jack5772, nadia4700, omar2630, kenneth5001, clarktyler7540, martin3715, yasser5501, mona9068, daniel4205, prabhash, mona9068, david4189, erik2110, mark74357977, brian68098244, julieanne6330, sally1463, cristian5528, hosni1702, ahmed1607, robert6997, roel2155, elperegrino, christopher38035375, jordan51495644, john42922222, eric2874, james8688, shinemurat5100, david13883659, karen6798, jacob8624, espen6957, delforgemelia9392, andreas1711, benjamin4755, john1972, stan7275, maurits8519, sarah14678591, agustragnar, jaroslav5597, aandb2854, peter57514282, joan6302, nigel4330, johnburroughsschoo2788, 94704, trolltech4460, qanta7927, epi5678, alan6237, timmermans, bmarar, joinFITE, diana9201, charlieisawesome, jay72615167, joachim1779, neil9631, corrine9755, john31569112, michael53078077, jan8301, flavio4773, scott2055, ramzi1441, xsilvers, molle3341, wanda6024, jeffrey7594, eliasdebbas"
916353,"michael49661653, themissionbeltco, anne8151, claire2774, mowat6230, pedrodidit, elazar2434, peggy6119, shawna3245, charmaine1388, gsd6359, brian1772, david95065689, gil3473, judithjaye3493, nuno5848, lyn2483, karen75059335, chris3299, karin9704, toos1590, kyle6448, maryellen6459, johnny2206, esther7143, m2108, rachael8652, nancy2181, john3100"
904944,"gooddogg1, patty4346, jon4724, nouf7049, lkbm, amirali5409, althea3544, jnolen, joinfite9750, nickjhowe, bmarar, elizabeth9528, harriet6194, trolltech4460, zubin, cigale7788"
921236,"david61297495, mariejoyce8448, gooddogg1, barbara5610, william1655, judith5696, dana9865, steve88568552, siyana1289"
913485,"dixonfamily, stefan9425, richard7449, anon23456, jouko1940, jouko1940, jouko1940, jeffrey8124, chipinforchange, ambra, bouwinabeintema, william93875934, joey8941"
917132,"sallie4744, jolly, peter1777, laura58486698, ali1493, brigid2935, elsbeth2234, andreas3079, mark7843"
920980,"steven7906, gooddogg1, gale2191"
917657,"trym6188, gooddogg1, fairspirit, sadeq2189, mapara, barrie7327, lkbm, rene3075, ldskiva, onemilliondollarteam, howard8376, julie8037, chris31333454, miji1769, amanda8388, helen76373279, poiseinternationalmo1710, poiseinternationalmo1710, poiseinternationalmo1710, poiseinternationalmo1710, angus5604, deena8593, angela3269, patricia29067021, maurizio1358, karl5256, bardim, adham7223"
913638,"gooddogg1, phil2131, rizwanhafeez, bruce4790, jeff11421729, dorothy7076, adil6327, sherifa4482, bethan9224, amirali5409, eddie7487, Verdad, spencer4091, peter8627, jefflinda4527, nms"
590339,"joinfite3429, michael96663375, sue3979, paul2135, rodolfo2860, kor4722, staffan9141, joinFITE, brandy1724, scott70063224, wakibi, enrique3579, ted4573, karen2239"
592696,"joinfite3429, russ1834, service2179, don9212, lindsey7102, patricia9947, daniel9859, martsrinandpete9620, beverly7074, bruno16715692, matt9217"
589881,"joinfite3429, joinFITE, michael52173632, klaus8316, sharon8996"
591825,"joinfite3429, kivanc9828, amanda5225, karin9741, rudy7539, andyandjulie5874, marianne9412, qian3664, martincamilla1668, rachael1890, kyla6872, meganandnate6111, joinFITE, marie2642, bernhard1006, gregjakki6040, gunay, jacqueline71938298, timothyneal, anneelizabeth6119, jeanne6085, caitlin6765, clifford2046, debra3954, rbruce1946, mia4897, jillian3597, jennifer3256, james3657, joyce6259, lucas7396, rucha7008, jann8382, hilary5584, darla7546, annette3467, rebecca73555321"
565048,"scott6885, angelika4639, matthew68963892, mary63184865, kelly7822, pamela55024767, rafaelmaria9625, emma6745, malimuso8284, morphball678, manuel7521, tim4327, chris1681, thomas3791, arjenbriene, tory7560, michael7419, rita4706, grethe9035, grethe9035, math4792, eileen4138, john37481062, anne9124, amirali5409, shirlee1908, shauna3694, mark6807, rob45142215, 879447, michelle77908454, marymartha1666, haj3859, nick1918, henry2853, bob22265095"
563976,"wayne1511, sue3546, patrice7643, rene3075, michael5651, steve1730, AstridVanDerVleut, schlgr, rita4201, chris50694142, brett2793, andres8070, divine5769, rachel7420, papadave6487, maree1087, maree1087, mark6807, judith1903, kirt1150, michelle77908454, harald9540, livingif, rajeev8875, samantha5728, ben4049, sandy9595, sandra64001033, jimmy2771"
498611,"brett4536, kathy2412, sven6812, katherine32646940, christopher5955, pat3838, elke1381, lee8302, nileshd, rose1651, markus4422, margaret6625, iain6538, andrew7673, tutz, brenda3404, gooddogg1, leejohn8697, Tati, roolend, christian5576, shree8053, kaushik6920, sean7873, brd8029, mary5560, rangan9071, ganesh8203, gpg5402, kate6056, patrick1539, TeamLOTUS, louis9308, sool, paranoiatx, michaelhaack, shirley5620, arjen8681, bruce4907, christian41823217, jameswes, brian44293216, massimo2052, carol4839, martha1164"
446773,"alex7213, carolyn6823, emma6407, zaida4544, joan9255, christine9827, oliver3802, barbara49848652, emmadowd, norman2619, james11062745, sharmiraj7599, jacques7602, melinda9122, julie8037, josh7490, 777, kate4058, judy8784, jessica84665012, kathleen3905, valerie2879, david61297495, david72363334, werner1996, christina9139"
506701,"steve3631, rene3075, william8107, wiesner8145, kristin6021, peter1368, shari5504, maky, charlotte3474, tina12088886"
374332,"alexis8740, kathy4214, amy64911549, maria8631, maria8631, trudi2482, darius1195, suzanne6771, ann9722, barbara5610, leifandvikki2593, frank6126, valinda4511, ann9134, tieres8084, joshua1015"
514179,"andrew29332255, elizabeth2894, saratoga5504, mike76198005, michael9854, julian1959, lance3492, jesus8580, debbie8214, john3369, ray8683, jan4515, bryan4089, rashmi6205, matthew9653, claudiamichaela, theo4159, jimandgretchen6248, annette6246, goldseek, billykwok, billykwok, john6554, bret1933, marc2432, kiml3357, trolltech4460, tom1471, adam4707, chuanpow9262, sussi3690, eric2972, garthsworld, dermalogicafitecanad2401, patrikmalmquist, carl4161, ngawchee6402, ronel6429, joey3823, beth5389, kristina7226, kitchenerwestmount6111, r3922, mariaeugenia2936, laurence4295, john8478, wolfgang3771, ray12491432, barbara72435120, allwinjose8370, donald1275, bryan8490, roland3692, marja7636, will8607, laura9820, dvmdave"
569655,"janelle7432, paul3684, rebecca93704581, anette1054, maripullen, iolaire, julie9535, rob5287, jenna3016, dick3380, ted7590, iona9171, soheil2873, john37481062, ali9555, janice7386, katie7936, prescott9694, david70412018, jan2853, tim4327, lesley3694, kevin6705"
429254,"gail5182, alexandra5362, mary1469, vianney6061, vianney6061, tiana2318, joe3418, jeske5877, hanne9915, reallyreallybig, gooddogg1, scott8951, joseph3185"
566028,"rebecka1875, sheila9155, alex9062, ian8364, paul7581, ankuranddivya7190, terrystl, jana8419, tina9256, mike6880"
377958,"michael8899, ronandcharlene9547, tom6195, hannah5518, juan2853, sergio6284, AmnestyInternationalMHS, linda52533652, trolltech4460, randy1735, DianeR, silverbrook1367, kathryn7140, linda2903, arenewal2359"
350359,"strongriley, scott36431587, timothy5448, mark10007092, mark10007092, gavin9694, noreen5900, nigel5030, brianbond, jason4900, laurenandkelly7176, susan9138, ehsanandameneh, gavandcath5365, lariat, thomas3791, curtis3826, howard7012, carlos5267, Bobbu, benjamin7510, muke1206, sweetmustache, globaleducation, eddy6118, harrison8658, thomaschristina3699, dale8639, deborah2568, trolltech4460, dariolopez, milan1569, rod7860, jangoyvaerts, gary6000, jack7651, kylesullivan, sander6472, greg5882, peter5974, peter5974, linda31614027, bruce2043, michael31419940, winifred3546, pbussey, houtan, ali9555, shawn3118, jeffdonthemic, hans3674, scott38062522, thomas8848, mark7049, unicorn, clive5910, janwillem8341, kelli9931, tom5434, renee6561, morphball678"
450821,"jana4261, colin9141, ian7566, john3420, esper6067, kevin9884, berliner, thomas8298, orz, jennifer2453, monicaanddavid3242, christine82, jonathan5692, pryor2007, aaron9116, theresa5292, shawn9175, damien5288, spencer9272, nancy6152, jan8763, swissnodak, todd6525, rory4337, gareth3204, wrnjg7560, john53044997, barbara3411, zbicyclist, mike1434, julian6479, julian6479, jonasmalin, martin1655, odgo, eric1316, craig8612, erin2298, debbie8907, trolltech4460, mark5902, mark5902, olaf5782, olaf5782, Inventum, dave2993, bruce3781, markandvinny4056, nathan2418, bill8831, karen3043, elliott9385, goathork, anuzis, jeffery5686, thomas8591, bruno1313, miroslaw7058, jenmeister"
514454,"avi7002, sabrina3877, ellie1920, lindsey2077, jan43916062, argentini2666, mary9011, adam5827, nancy6440, alyssa7014, codlbl8843, codlbl8843, melanie1879, ryan2449, phyllis2455, andy9217, jenny5788, susan1867, sheila8955, martin80943389, dave4057, linda7159, elizabeth1274, laurie8872, rochelle9426, carol3594, valentina1158, ken4355, mark38201318, gisele3051, gisele3051, ben58949376, lars2263, jennifer45742035, marie1147, russ2582, kerry16079210, alejandro8695, michael7105, debbie4219, peter6281, sussexleoclub1526, robert5348, papacaleb7126, tiffany9840, greg7812, wakibi, bill3217, hans4837, carrie2798, terri9108, umbertoperna, mike7381, martin5212, mark4592, davidandlinda7418, tom6383, andy2301, toniandsteve6198, christine5622, arnovan8130, jeff3350, robert1414, saul9521, sue9155, elsa5438, paul33093331, connie5398, howard4754, rae9480, barb4644, michelle9518, rick9734, gordon9281, lisa1072, cheryl7558, paula4757, ann6094, anthony4142, anthony4142, lora9803, stephaniedb"
494568,"mirko5706, joao1114, thomas67966483, rona8260, fundao3249, fundao3249, stephen6143, colin6778, oliver9324, chuckandnancy2911, joreamy4346, anne9438, aaron9619, david8684, jonpet, noeleen9167, trolltech4460, jacob5249, grant3141, theodore8315, gary7187, kaj6337, kristin2836, david3687, eden9590, kelly5499, rotaryclubofkorea1918, stefanelsuizo, mark8479, jared1702, axel4317, marcforand, katelyn7336, runelov, adrianamasser, kathleen8815, george2816, deb2685, everett6760, thegrizzells6942, sebastien6452, winosaurus, helge6734, jane2788, theepsgroup9237, kerry3464, valerie9938, chris8676"
380758,"katie5739, brent8739, erik8503, andrew3092, stephen2927, pam8105, tyler49505252, amadou3499, harold5997, harold5997, ramon1678, katrina9781, yasu8049, howard4162, amnesty144254, janandjohn, nfolkert, julian8731, venlahenri, kevin8797, maile2650, InternetSweden, andrew20774151, adriangraham, manoel4383, sharon9941, gmct, gmct, hanseah, oliver3802, dennis1523, james4495, jmpprado, christy1998, sadie8375, elizabeth60124260, evan6556, hilberto, xveganx, jane7027, mouchicchoc, act101010, dukedelaet, chuanpow9262, familyof5268, karen5766, dps, yongsai8212, samRI, nathan8055, harlanstephanie5699, doris8190, kate5193, danamarketingllc, michael14958840, robert79479445, patrikmalmquist, ali9555, serge7667, peterandruthann2757, jerome8172, matt0, rene9190, cubsandfins, ross1200, mikael7391, noonrotaryclubofarli8687, natalie3983, amornwan4232, debby9002, greg1071, tim4327, sydandluke6906, adam4635, ngawchee6402, nickgabr, mubi6181, christopher3914, christopher3914, david6195, aneesh6442, cnpuz3649, flags, marialuisa3485, jmastey, sue5016, richard2839, graham8292, brian9505, darrell1739, bryce2678, peter4508, margaret5750, lee6515, kiml3357, offxjc5255, oakview1477, rob5122, louise3724, brigid2935, john7077, derek2528, mary2445, emmanuel9892, miyadean, jeffreytoddgross, ralph8897, rebecca8795, reuben9530, judy3495, howard7012, paulmarlisa, samuel8067, dave3351, anita7459, rebecca3499, april5858, rich7083, barrie7327, jim4563, john6488, robert6018, orionjrhigh7319, jenifer3162, ronald8745, murali4089, maria36792083, frank4552, ganesh8203, oakviewroberts, divingdoc36"
383858,"katie5739, brent8739, todd4917, jack8588, betty9229, richard6476, harold5997, chipinforchange, howard4162, david8807, dona6637, preetiandvinay2060, matt0, vernon4221, michelle6155, leiftaa, SHAPEInternational, mark6398, joanne1700, emily6244, paranoiatx, steve3487, sydandluke6906, nathan7007, jean4710, giovannicataldi4083, giovannicataldi4083, giovannicataldi4083, kamil1573, kamil1573, meesh3787, art7961, gayle8935, doug7210, juanpedro1872, lsanza, melissa9507, mads3617, rebecca3499, lars51469, david7683, laurie8338, irvingtonhighschool, irvingtonhighschool, paul43665199, bob7742, QueNoFollamos, holger1861, pl7463, michael9533, howard7012, adrienne5059, manfrin, william4369, kent7441, jmastey, elizabeth4482, everett6427, arun, julian8731, eliasdebbas, highgrovechurch, peter1777, bob4739, simon1158, jonathan3195, trace3320, gmct, gmct, christinegrace, jim4563, benton, martin1969, divingdoc36, lloyd9170, lloyd9170, korbi6126, shannon9663, raffa7727, fiona5734, delsa7805, delsa7805, michaelmaccormack7, bill1069, neoaid, tom7497"
918659,"fairspirit, bob4739, icurhere2, lidia5529, julian8731"
919100,"charles1276, themissionbeltco, stefan3072, angela17063164, greg8479, paul6937, ruchi4401, kathleen20914566, charles2813, edward2451, susan9519, JHerrick79, cherie3380, susan1748, jeff9168, danny2861, thomas8298, ann6936, turan3736, phil40048703, szabolcs, ann8808, albin, susan28551412, joseph5661, jon39695871, daleforrest, lissa4864, bill7567, claire3095, vasudev2467, dillip9674, andreas8723, katherine6151, shawn1135, thierry8170, ashley4161, hannah1379, kristy5265, katie1181, smirne, mitch3860, bryce4379, winterwolves, edward1525, julia3961, lorena2424, dave2533, grerritandjeanette6094, mike7177, kristanico1869, lisa28722122, dan1451, janetandbill7477, mihail2073, marshall2578, desiree3747, frank6177, jennifer9507, viki4243, bruce7526, sharon3004, angelina38572093, margaret7693, maynar4752, eileen8965, mike9624, steve3554, madrid3890, david2873, matthew1931, bruce1644, jim7632, andreas9409, elisabeth4390, michael93665318, victoria8792, ariane8159, erik2511, catherine5629, johnw9830, brian23771712, alysia3922, erin7328, linda5146, mike2649, danielle5958, gert7018, raedia5259, samar2856, izzy2536, willem8992, amit2303, harish4472, daniel94924553, marcia3249, jennifer2677, donna2330, ronald8787, wesley7750, amos2227, gordon1889, eileen7579, wynne1467, olekristian4897, sharon85218964, mary5127, mary68958317, rich6039, drmarkus7463, diane3386, pedr6502, rosie5239, atle9749, mark91561035, kathleen9427, cscp8394, sandy6033, karen3193, mg6010, aimeeluv, pattersonenvironmental, salt8082, scott54321452, ecigarettereviews, sharon7856"
917626,"jaredfielding, gooddogg1, bob4739, judith5696, vince5234, pattya1829"
910509,"jaredfielding, gooddogg1, shikha1085, robert93921540, eliasdebbas, gregory7186, michael7107, burke6452, dudley8758"
921110,"jaredfielding, bernal4335, amin3839, debbie7795, arthur2640"
917465,"bob4739, william4267, max5129, barbara5610, dps"
914696,"bob4739, joseph4180, judith5696, dana9865, matthew8524, judith5696, stpaulsunitedchurcho6657, dana9865, rjhoward1986"
917668,"fairspirit, maria44596761, lkbm, rene3075, peter4508, ldskiva, onemilliondollarteam, barrie7327, mark1580, angus5604, susan1804, sharon64276586, sqmedia, nick9073, christian3265, frank7618, ltr, gavinjordan, amirali5409, mandy6112, zara1386, jmastey, lenderj, giovannicataldi4083, dean6950, ken2617, jozef7312, sander3009, spencer5657, delsa7805, hakayati, danwanous, maplegrove5841, rebecca3499, michelle77908454, barb5416, user9706, carole4874, jensjrgen8326, cecilia4894, albert9733, maria44596761, maria44596761, maria44596761, maria44596761, maria44596761, torben2667, cfhsbw5234, paul4243, immanuel2402, mike76198005, maarten6000, tim25216346, matt7510, christoph2410, kevinw7993, dawei9087, barbara63616421, michael7319, ambika, nasser4682, nidthiac, rosemary5550, debra2202, david6495, erika7473, aidan9861, barbara4697, corentin8132, elias7267, benzheng, jim1475, shayna8590, tuija1664, paul4339, laura3626, gracie3460, mya7809, barb6640, anuzis, miley7483, tito2796, celina5100, sophiaChen, diarmaid, john37481062, bob6557, kevincoates, les6208, gary7362, cht, joinfite3429, thetelf, adamscottprice, dan9052, morganstanleypif, martin19327955, derekconlon, mikeclay, raffi4065, DirkLebe, andrew4650, misch, paul2112, tonia1975"
904316,"am8748, gooddogg1, nms, cassie8819, elias4241, elias4241, elias4241, elias4241, fumiy, nms, jack80"
917994,"bob4739, judith5696, judith5696, dana9865, matthew8524, barbara5610, judith5696, judith5696, karen3027, dana9865"
