index,PERMANENT_NAME,DISPLAY_NAME,MAIN_PIC_ID,CITY,STATE,COUNTRY_CODE,MEMBER_SINCE,PERSONAL_URL,OCCUPATION,LOAN_BECAUSE,OTHER_INFO,LOAN_PURCHASE_NUM,INVITED_BY,NUM_INVITED
34946,alex1640,Alex,1418126.0,Cleveland,Ohio,US,1377439928,,High School - Senior,,,14,Belfi Family,0
1421274,john89489781,John,,Alexandria,Virginia,US,1388107285,,,,,25,,0
465458,claudia3225,claudia,2120981.0,,,,1457459289,,,,,1,,0
9630,jandd8494,J and D,,,,,1198965153,,,,,7,Patricia,0
1287385,melo2101,Melo,,,,,1421266744,,,,,1,,0
1467820,pam6109,Pam,,,,,1531067376,,,,,3,,0
423827,sue89521475,SUE,,,,,1452217970,,,,,1,Pip,0
225309,lisa82651561,Lisa,,,,,1434160651,,,,,1,,0
947796,moira7210,Moira,1377754.0,San Diego,CA,US,1272120434,,mom,I can. \r\n\r\n,Navy wife.\r\nAutism Warrior-mom.\r\n\r\n,37,Rich,8
839158,tori3073,Tori,359291.0,,,,1248535147,,,,,1,"Suze, Talisman Farm",0
1166441,karin4030,karin,,,,,1595933855,,,,,6,,0
1229656,jasmin9745,Jasmin,,,,,1296120203,,,,,4,,0
631078,rajm3396,Raj,634984.0,Mississauga,ON,CA,1289017128,,,I like people to self-reliant and successful,hard,16,,1
336340,nicolas9698,Nicolas,,,,,1371017084,,,,,1,,0
1498743,jennifer24651314,jennifer,,,,,1394703460,,,,,5,,0
448441,karin2289,karin,965614.0,,,NL,1325090413,,,,,27,,0
944773,tanja5217,Tanja,2012487.0,,,SE,1376755947,,,,,5,,0
1227817,jennifer8143,Jennifer,,,,,1434745706,,,,,6,,0
1433691,kyleen1587,kyleen,,,,,1289186566,,,,,4,,0
768458,jeff58459573,Jeff,,,,,1511916493,,,,,1,,0
780959,joseba7804,Joseba,1452646.0,Getxo,,ES,1370795449,,,,,147,,0
985372,jonathan57682755,Jonathan,2056594.0,,,US,1450385420,,,,,2,,0
973315,leah1182,leah,,Graefelfing,,DE,1229614918,,student,,,18,,0
607984,rosanne7351,Rosanne,,,,,1596152847,,,,,1,,0
290719,susan91274847,Susan,3151626.0,,,,1537040254,,,,,172,,0
760449,leslie9833,Leslie,,Hillsboro,OR,US,1209511112,,Sales,,,9,,0
225800,judy27496553,Judy,,Seattle,WA,US,1295279418,,,,,5,,0
1301870,ty6170,,1090177.0,San Francisco,CA,US,1336523205,,,,,1,Rutul,0
1358253,gloria2891,Gloria,,,,,1449808765,,,,,16,,0
1344692,jonathan12451459,Jonathan,220081.0,Silver Spring,MD,US,1225294466,,Writer,,,1,Hannah,0
263055,globalgirl76,Bethany,11997.0,Portland,OR,US,1168884103,,Social worker (of sorts),"a small drop in the bucket to combat inequity.  to give someone a chance to sustain their livlihood, to have pride in their work and ability to support their family - what an amazing opportunity!",,20,,2
1550245,jonathan4262,Jonathan,,,,,1397582591,,,,,1,,0
1382336,laura6735,Laura,1793883.0,Scarborough,ME,US,1188825917,,Nurse,"I've been given so much. I'm fortunate I have a beautiful house, dogs and I am able work doing something I love. If $25 can help some one, I can give up eating out one time a week to help someone who is stuggling to make ends meet.",I am a nurse.,47,Jen,0
868170,kyle2328,Kyle,,,,,1484059168,,,,,128,,0
966322,adam38938599,Adam,,,,,1472140767,,,,,8,Raegan,0
886171,angela18251397,Angela,2682403.0,,,US,1509784910,,,,,4,,0
698072,deanna7428,deanna,677615.0,San Francisco,CA,US,1293301865,,,,,1,,1
1360230,nicole6893,Nicole,,,,,1544761212,,,,,1,,0
1099692,iris3382,Iris,,,,,1468290995,,,,,2,,0
133015,david24089248,David,667289.0,,,,1292524592,,,,,61,,0
458664,gloria2697,Gloria,108688.0,Yellowknife,N.T.,CA,1199133384,,Nurse,,,4,Chris,0
546024,rodrigo9915,Rodrigo,,,,,1445437732,,,,,1,,0
763745,rodneydominic6747,Rodney Dominic,,,,,1462362256,,,,,1,,1
511619,glenis4144,Glenis,1954702.0,,,,1439459709,,,,,3,,0
155456,jairaj5977,Jairaj,,Bangalore,Karnataka,IN,1434936260,,,,,5,,0
116050,adam8766,Adam,,,California,US,1354558732,,Student,It helps.,I'm a university student.,1,,0
939302,lisa87674404,Lisa,,,,,1467940053,,,,,1,Jessica,0
681065,ru1795,RU,,Hillsborough,NJ,US,1240209432,,student,,,1,,0
1252091,jamie75518908,Jamie,,,,,1394564400,,,,,3,,0
1269242,john3897,John,395392.0,Kings Mills,OH,US,1254006787,,Engineer,,,341,Hanh,0
435082,robertjan2578,Robert-Jan,1493183.0,Baarn,,NL,1387176813,,,,,45,Heinrich,0
415118,sampath7420,Sampath,,,CA,US,1282112631,,,,,43,,0
167579,judie2956,Judie,1318472.0,,,,1363874958,,,,,3,,0
1042226,jenn9692,Jenn,,,,,1250187412,,,,,1,Jenny,0
1534511,erica98684621,Erica,2728058.0,,,US,1514249601,,,,,2,,0
1153308,matt79141759,Mattie Brothers,,Los Angeles,California,US,1282327526,,Youth Minister,,,1,,0
816318,amanda4057,Amanda,1107487.0,Brighton,MA,US,1312297417,opinionsofawolf.wordpress.com,Medical Librarian,Empowering people to change their own lives helps end poverty while preserving dignity and self-esteem.,,1,Julia,0
587735,michael8830,Michael,,,,,1230919278,,Retired,,,58,George,0
212116,craig6398,Craig,337731.0,,,,1245167219,,Google,,,10,,1
238016,tenzing8413,Tenzing,,,,,1393435729,,,,,1,,0
190181,anne3224,Anne,635435.0,,,,1289157559,,,,,10,,1
1085527,bethany2049,Bethany,1103930.0,Akron,Ohio,US,1337952466,,,,,1,Diane,1
1173608,brad5179,Brad,,,,,1234652200,,School Principal,,,13,Barbara,0
69601,gayle9138,Gayle,151874.0,Coral Springs,FL,US,1188944148,,homemaker,These folks deserve a hand up& I am grateful to be able to help them get there [I once struggled too!]. Its the right thing to do..bless them all!,"My proudest achievement is raising my 2 wonderful children into compassionate,honest & productive adults.I live with my husband& many rescued dogs&cats.I enjoy reading,cooking,knitting&crafts,&make money with occasional translations.",54,,4
1368036,ann47258163,Ann,,,,,1424823697,,,,,2,,0
1064532,gayle8215,Gayle,978071.0,Imperial,MO,US,1303225779,,,,,15,,0
249008,hemali7773,Hemali,,,,,1331253517,,,,,1,,0
166639,eric9244,Eric,,,,,1461676996,,,,,1,,0
117353,martin1273,Martin,,,,,1480192078,,,,,66,,0
1204558,paul8123,Paul,127126.0,Sammamish,WA,US,1201319136,,Financial Management,"I am able to, and I want to help.",,5,,1
924474,mark56563187,Mark,1584113.0,,,,1397507723,,,,,2,,0
489619,wayne8095,wayne,,oyster bay,NY,US,1180622425,,photographer,,,1,,0
1012673,sknowles5,Sarah K.,,Northampton,MA,US,1189708361,,Senior Project Director,,,10,,0
81193,john96098930,John,,,,,1546135387,,,,,8,,0
412674,ann1792,Ann,,,,,1231009549,,,,,73,Mike,0
256324,ranya7335,Ranya,,Aliso Viejo,CA,US,1331788722,,,,,1,John,0
905411,matt52707105,Matt,,,,,1395180568,,,,,15,,0
866634,dave7815,Dave,440711.0,Uxbridge,Ontario,CA,1259857849,,Farm Equipment Sales,,,22,,0
844817,jennifer47949262,Jennifer,,Winsford,Cheshire,GB,1206075502,,,,,36,,1
1275865,mihael2053,Mihael,,Marion,IN,US,1366081372,,,,,1,Michael,0
686213,christy6062,Christy,650617.0,Portland,Oregon,US,1290662470,,,,,21,,0
1349174,nadia4001,Nadia,2294772.0,,,,1472737866,,,,,3,,0
981526,helen2017,helen,,,,,1404934634,,,,,1,,0
1034611,erika9625,Erika,,,,,1331919435,,,,,1,Kiva Staff,3
871682,nick6050,Nick,,,,,1331668360,,,,,1,John,0
396282,david89985262,david,,,,,1567082885,,,,,2,,0
1106272,tonjenysveen1922,Tonje Nysveen,1129047.0,,,,1340831896,,,,,2,,0
134040,alex5219,Alex,,,,,1358521504,,,,,1,Robyn,0
1463052,janet3426,janet,,,,,1571418969,,,,,1,,0
563560,kdvfxu4525,K,,,,,1519765115,,,,,1,,0
1061173,heather5464,Heather and Justin,169563.0,Edmonton,Alberta,CA,1213072380,www.racecourseschool.com,Community Development/Engineer,"We have been inspired by the entrepreneurial and generous spirits of our friends at the Racecourse Community School in Kitwe, Zambia and also by our friends in Engineers Without Borders Canada.",Heather's background is in community development and governance and Justin is an Environmental Engineer.,74,Claudine,7
684439,grisel4282,Grisel,,,,,1326898115,,,,,1,,0
458725,hsu2969,Hsu,,S San Francisco,CA,US,1355427220,,,,,2,Melissa,0
935408,michele2561,Michele,,,,,1220479373,,Supported Services Coordinator,,,1,,0
1391762,aidan7737,Aidan,,State College,PA,US,1189732353,,student,,,6,,0
1106183,ryan56783363,Ryan,1416281.0,Parsberg,Bayern,DE,1377173351,,,I believe others should have a chance to make their dreams come true.,,1,Andrew,0
981912,terukomarie1763,Teruko Marie,1201180.0,Suginami-Ku,Tokyo,JP,1346345154,,Retired Accountant,,,122,,0
247681,jouko1538,JOUKO,1029099.0,jyväskylä,Finland,FI,1331271628,,,,,1,,0
752476,steph5874,Steph,2405863.0,,,,1249613626,,Campus Ministry,,,5,,0
1010256,gloria2987,Gloria,,,,,1591258839,,,,,1,,0
60919,darieus4931,Darieus,,,,,1523841468,,,,,1,,0
498224,adam8539,adam,,,,,1366815481,,,,,1,,0
489583,julio3376,Julio,,,,,1461864226,,,,,1,Julio,0
1006674,glen4889,Glen,,,,,1475427809,,,,,1,,0
995997,jany2810,Jany,2065637.0,,,NL,1451337706,,,,,5,,0
733030,delberta1031,Delberta,,,,,1393519601,,,,,2,,0
983934,john41753085,john,61855.0,baltimore,MD,US,1189044759,,retired,,,24,,0
1159593,emma55394423,Emma,1670861.0,Philadelphia,PA,US,1407872360,,,,,4,,0
662858,madhushree5916,Madhushree,,,,,1527603664,,,,,1,,0
980196,ruth2711,Ruth,,,,,1449940017,,,,,1,,0
85755,mike1226,mike,,,,,1323050334,,,,,1,,0
1163070,dan1242,Dan & Kelly,96327.0,Kanata,Ontario,CA,1196218402,,Civil Servants,,,2,,1
170109,justin5443,Justin,,Overland Park,KS,US,1258834754,,Graduate Student,,,13,John,1
708594,jorge8716,Jorge,,,,,1507475493,,,,,1,,0
12330,eli9067,Eli,,,,,1413498448,,,,,4,JoAnn,0
108790,dian9762,Dian,,,,,1528675075,,,,,8,,0
795537,william25874705,William,,,,,1337515112,,,,,2,Kristen,0
1234364,sonja7663,Sonja,,,,,1297024256,,,,,1,,0
337135,gianpaolo2193,Gianpaolo,1568567.0,,,,1395739227,,,,,7,,0
238899,claudia6075,Claudia,1014269.0,Los Angeles,California,US,1330037788,,,,,4,,0
189883,freek8497,Freek,1248592.0,,,,1354612927,,,,,43,,2
79758,hannah1132,Hannah,2063659.0,,,,1451063074,,,,,6,Chris,0
1445565,volkan6534,volkan,,,,,1291768989,,,,,5,,0
1118754,jaded3450,Jade - D,,,,,1449000107,,,,,4,,0
1120446,peter9525,Peter,,Sunnyvale,California,US,1278105552,,,,,4,,0
1103966,ruby2476,Ruby,830360.0,,NSW,AU,1312244810,,,,,10,,1
145849,laraye1698,LaRaye,,,,,1294168514,,,,,4,,0
819149,kirsten2942,Kirsten,1073329.0,San Francisco,CA,US,1224367512,www.facebook.com/kirsten.keihl,,I like to be able to help people in a practical way.,,25,,0
444047,lisa3414,Lisa,923839.0,New City,NY,US,1236750998,,Photographer,,,11,,0
1374012,alex6186,Alex,886840.0,,,US,1317582328,,,,,21,,1
722861,joseph15971322,Joseph,,,,,1393350883,,,,,2,,0
835546,michele39494630,Michele,,,,,1507124648,,,,,2,,0
629254,lorraine7087,Lorraine,,,,,1454789003,,,,,1,Rosemary,0
232310,hope7776,Hope,,Charlottesville,Virginia,US,1363062666,,,,,1,Brittany,0
94952,chris89537962,Chris,,,,,1231975346,,Lighting Designer,,,1,Alex,0
697478,brenda2311,Brenda,,,,,1293651929,,,,,9,,0
719519,wiqan9680,Wiqan,,,,,1508793277,,,,,1,,0
439371,andrew94733386,andrew,,,,,1478191738,,,,,1,,0
1508519,aurenkaplan,Auren,792689.0,Ann Arbor,MI,US,1174971517,http://www.ForwardFashion.Org,"Blogger, Social Entrepreneur",I love people.,"Forward Fashion (dot org) is a site dedicated to the promotion of eco-fashion, with an additional emphasis on socially conscious living and the ways in which social entrepreneurship can add to the green movement and society at large.",36,,1
596742,linda7172,Linda,814720.0,bolton,CT,US,1191518573,,artist,Such a small amount of money goes so far in other countries. How can I not give someone a chance to change their life for what it costs me for a single lunch at a restaurant?,"I am retired from working on designing websites and making programs that train people, using a computer. Since I retired I have been designing silver jewelery.",115,,3
484502,daniel6972,Daniel,,Chicago,IL,US,1249139158,,,,,2,,0
954685,vinhdu7186,Vinh Du,,Ottawa,Ontario,CA,1274369284,,,,,22,,0
635450,tessa,Tessa,42475.0,Amsterdam,,NL,1136106061,www.thenextspeaker.com,Owner/Director of The Next Speaker,"We almost collectively gave up on the developing countries. Kiva is a fantastic initiative. Micro-lending might be critized, it might not be the perfect option, but it is currently the best option to help and to circumvent corrupt governments. I strongly believe that development comes from these simple, but highly effective initiatives Particularly this one, as it stimulates entrepreneurship, the basis of all development.","I am the owner of an agency: The Next Speaker, representing experts in new media, new technology and innovation and most of them are entrepreneurs. Usually most of the innovation in a country takes place in smaller companies that can go faster and have the freedom to try out new ideas. The Next Speaker mediates between those experts and companies that would like to learn about the latest developments.",44,,1
108202,nick1758,Nick,288381.0,San Jose,CA,US,1237168153,,International development,,,2,,0
183850,serge9646,Serge,,,,,1432092173,,,,,1,,0
618856,lucena2625,Lucena,,,,US,1388017655,,,,,2,Jan,0
1265088,jim5501,Jim,,Columbia,MD,US,1175671521,,Corporate manager,,,1,,0
63592,sarah77414589,Sarah,,Washington,District of Columbia,US,1382472282,,,,,1,,0
1221084,edie7838,Edie,,,,,1204863192,,Retired,,,8,DSHall,0
282500,kevin9982,Kevin,,,,,1535553522,,,,,1,,0
764941,andrew7817,Andrew,3091811.0,,,,1255794833,,Student,,,263,,2
801754,chandler7457,Chandler,2228868.0,,,US,1466012916,,,,,1,,0
400127,publicservicectr4081,Public Service Ctr.,,,,,1229916101,,Public Service,,,4,Ben,0
66177,elaine1671,Elaine,,Grand Rapids,MI,US,1188857058,,,,,16,,1
1189918,tammy2082,Tammy,167590.0,Ft Belvoir,VA,US,1194049599,,Military,I loan because I have so much respect for those seeking the loans. I am humbled by the work ethic I see from Kiva participants.,I am in the United States military.,22,,1
336298,illius2310,illius,,brampton,Ontario,CA,1264093426,,,,,1,Amy,0
866177,barbara66299818,Barbara,1027126.0,Alexandria,VA,US,1331237025,,,,,1,Wendy,0
1383333,derrick9234,derrick,,,,,1495414918,,,,,1,,0
217768,dawn8434,Dawn,,,,,1417893323,,,,,1,Susan,0
685893,torkill2933,Torkill,988415.0,Vikersund,,NO,1327071065,,,,,16,,0
491090,natasha46911925,Natasha,,,,,1604504184,,,,,1,,0
1528650,john3638,John,,,,,1368749105,,,,,2,Ashley,0
1061988,andrew59693601,Andrew,,,,US,1535781411,,,,,1,,0
1310240,petra8313,petra,,,,,1560880303,,,,,1,,0
1303684,michael16069320,Michael,1092661.0,Gainesville,Florida,US,1336744980,,,,,1,Nareiby,0
1226087,sonda9306,SONDA,,,,,1555453292,,,,,5,,0
599572,jon8188,Jon,,Calgary,Alberta,CA,1192900452,,Cabinetmaker,,,1,,1
1008462,katy1828,Katy,,,,,1526272407,,,,,1,,0
1058670,brijesh1245,Brijesh,,,,,1512119799,,,,,1,,0
1160346,catte,philippe,525468.0,Saint Remy les chevreuse,,FR,1194791662,,Aeronautical engineer,"I can help, and I see through my extensive travelling ( for my job) that there is a big need",,35,,0
700693,christopher21409920,Christopher,,,,,1505400438,,,,,1,,0
513392,ashwini9782,Ashwini,,,,,1395650111,,,,,1,,0
730119,yumei1990,Yumei,,,,,1393466454,,,,,2,,0
1033171,anid1666,Ani D.,1040805.0,,,,1331702056,,,,,1,Kiva Staff,0
92430,david11636006,David,697832.0,,,PT,1288437362,,,,,162,,4
868601,lisa9273,Lisa,2708301.0,Detroit,,,1436896723,,,,,6,,0
918948,henriquebenedito3221,Henrique Benedito,,,,,1396030651,,,,,1,,0
38810,daniella4722,Daniella,1615780.0,,,,1401383404,,,,,13,,0
1108,kevin6507,kevin,241349.0,,,,1198440063,,flyboy,,,3,Kristene,0
668812,kris6090,Kris,,Colorado Springs,CO,US,1197602781,,Software Engineer & Mom,"It\'s such an easy way to show you care and to make a tangible difference in someone\'s life.  You\'re giving someone a ""hand up"" not a ""hand out"".","I help write software for a large company.  Being a mother is a pretty universal ""job"" - the most important one I\'ll ever have!",18,,0
1004271,mona4496,Mona,,,,,1409771632,,,,,3,,0
1055544,leslie6871,Leslie,,seattle,WA,US,1211219818,,hairstylist,,,1,Holli,0
312844,joshg,Joshua & Kristin,435383.0,Riverview,FL,US,1259185940,,,,,209,,1
666593,blackdogit9328,BlackDog IT,1502044.0,Roseville,MN,US,1388189737,www.blackdogsit.com,Technical Support Services,"BlackDog IT Solutions believes in giving back to the local, national and global community.",,15,,0
747490,christineg,Christine,827587.0,San Francisco,CA,US,1261779952,,,,,6,Asher,2
1426732,james5284,James,,,,,1479398713,,,,,1,,0
49508,brizaida8395,Brizaida,,,,,1470875405,,,,,1,,0
1029902,leslie7173,Leslie,547490.0,San Jose,CA,US,1260583245,,"Regional Site Coord., NorCal & Pacific Northwest ",It's fun to give back and to invest in others.,My goal is to raise employee engagement and company growth thru the voice and experiences of our employees,1,Laura,0
1086306,sharon8118,Sharon,1104447.0,Luton,England,GB,1338018568,,,,,2,Denise,0
1244532,jessica8530,Jessica,1024316.0,Ryde,Isle of Wight,GB,1331174464,,Support Worker,,,11,John,2
905147,peter53143496,Peter,,,,,1369095647,,,,,1,,0
1364487,yingjun4622,Yingjun,,,,,1346739607,,,,,1,Yihan,0
938143,kenny5581,Kenny,,,,,1374639401,,,,,3,,0
1058637,kathleen2864,Kathleen,,,,,1212362440,,,,,1,Grace,0
1032620,william58613252,William,,Los Alamitos,CA,US,1331681113,,,,,1,John,1
516669,angelique9881,Angelique,,,,,1575398443,,,,,1,,0
1091577,phillipchristopher6987,Phillip Christopher,,,,,1465869194,,,,,2,,0
189454,jose2556,Jose,,,,,1325691618,,,,,3,,0
645912,nella9095,Nella,1266109.0,,,,1356666285,,,,,10,Michelle & Wil,2
154135,katelyn3625,Katelyn,,,,,1460584797,,,,,3,,0
858377,kathrin6066,Kathrin,,,,,1482764492,,,,,16,,2
1392988,robert70235339,Robert,2521027.0,,,,1405699289,,,,,2,Danielle,0
882096,wei2508,Mike,12947.0,New York City,,US,1169652017,,Finance,We are not here merely to make a living. We are here to enrich the world\r\n\r\n,,65,,0
279899,dsire2545,Désirée,,,,,1484917508,,,,,2,Sheila,0
324059,clotilde3549,clotilde,1043741.0,Lyon,FR,FR,1331814933,,,,,1,Alexandra,0
1125165,shaina4937,Shaina,,,,,1521351017,,,,,1,,0
1428951,madeline9427,Madeline,,,,US,1528922182,,,,,1,,0
27108,candice3832,candice,,,,,1376024137,,,,,1,Shelley,0
536989,lauren9970,Lauren,,,,,1609169599,,,,,1,,0
464271,michael9881,Michael,1262941.0,,,,1356285867,,,,,1,,0
901505,fauve7016,Fauve,,,,,1512703844,,,,,1,,0
779535,kao4646,kao,1673860.0,Oakland,Ca,US,1333308062,,,Every person who willfully chooses to do good should be given the means & opportunity to do so no matter where he or she finds themselves on this planet.,,120,,0
1241014,chris5310,Chris,,Kennesaw,Georgia,US,1298310296,,Treasury Analyst,,,1,,0
839531,nishant6406,Nishant,,,,,1480426227,,,,,1,Ian Martin Group,0
699609,timothy5516,Timothy,,,,,1551827442,,,,,1,,0
873792,jennaargi2655,Jenna & Argi,1937362.0,,,,1437487485,,,,,1,,0
678520,brandon7395,Brandon,1249567.0,,,,1354732131,,,,,1,April,0
612930,vettelinn5528,Vettelinn,,,,,1526845993,,,,,4,,0
16118,maria3300,Maria,,,,,1515485075,,,,,1,,0
1399003,bill9059,Bill,75895.0,Medford,OR,US,1192588875,,Marketing,Its the right thing to do and such a cool way to do it!,,1,,0
705398,kevin9324,Kevin,,,,,1203536625,,,,,7,Pablo and Claire,0
550255,rock7222,Rock,1136732.0,Dallas,Georgia,US,1341876858,,,,,11,,0
227257,mikefromseattle,Mike,,,,,1531706375,,,,,13,,0
1461692,sylvia3338,Sylvia,2142514.0,,,US,1459871594,,,,,3,,0
1292132,rickard5342,Rickard,,Stockholm,,SE,1215780795,,,,,6,,0
651516,joseph5288,Joseph,707834.0,Wethersfield,CT,US,1240960566,,IT manager,,,5,,0
264536,george4370,George,15876.0,Wayland,NY,US,1171674108,,Retired,I know how difficult it can be to convince a financial institution to part with money for a small startup business. This is a wonderful way to help someone get started and watch their business succeed.,"I taught computer programming in a 4-year college computer science program before retiring in December, 2006.",52,,0
1120177,hiroyasu5508,Hiroyasu,,,,,1403654304,,,,,1,,0
532834,blake7132,Blake,,,,,1373418018,,,,,1,,0
626051,naomi11182192,Naomi,,,,,1454610267,,,,,1,,0
1205261,dan4483,Dan,121334.0,Seattle,WA,US,1201426508,,Nomad,,,4,,0
1318052,ryan1758,Ryan,,,,,1539355289,,,,,2,,0
451662,john63876916,John,298790.0,Seattle,WA,US,1238899969,,Information Technology,,,38,,1
273048,kath7532,kath,,manhattan beach,CA,US,1182276566,,,a little help goes a long way,internet project manager,54,,1
1207299,luke4950,azrat,1279833.0,,,,1358615341,,,,,7,,0
1315427,elaine61041986,Elaine,2236878.0,,,US,1466728475,,,,,1,,0
1002113,bill6370,Bill,,Acworth,GA,US,1196130900,,Brick Mason,,,27,,0
304443,qian9366,Qian,2399178.0,,,US,1482440314,,,,,1,,0
743578,alice9611,Alice,,,,,1394672086,,,,,13,Ann,0
451628,micki5882,Micki,1031177.0,Charlotte,Vermont,US,1238694518,,On Gap Year,I want to help the world become a better place.  ,I graduated high school and am now on a year off.,65,,0
1353160,benjaminnathalie1232,"Benjamin, Nathalie",,,,,1449174565,,,,,1,Dan,0
239331,jennifer41718319,Jennifer,,,,,1532795542,,,,,1,,0
161531,astrid7576,Astrid,,,,,1461144043,,,,,1,,0
391681,musadaq9607,Musadaq,,,,,1543310815,,,,,1,,0
311207,mary5318,Mary,1544034.0,,,,1393519663,,,,,6,,0
1129082,michael40912395,michael,2295081.0,,,,1472757646,,,,,1,,0
1509831,robert8154,Robert B.,801343.0,Atlanta,GA,US,1175806304,,Insurance,"I'm not rich, but compared to so many people, I know that I am very blessed and fortunate.  Lending through Kiva allows me to help others who just want to earn a living, and that's a great feeling.",,18,,0
775475,latif1853,latif,363310.0,HIGH WYCOMBE,Buckinghamshire,GB,1214424658,,Driving Instructor,,,3,,0
337007,kenandfaith6661,Ken & Faith,183059.0,,MT,US,1216453500,www.Brain-Health.me,Friends of the Earth,independence is one of greatest gifts we can give one another.,"Global Peace Ambassadors, Golden Light Healing, Peace Creating Music Creator",42,,0
761861,jennifer1191,Jennifer,1596441.0,Oakland,CA,US,1182657877,,Conference Director,,,11,,0
646322,jamie1937,jamie,,,,,1292001073,,,,,1,,0
216482,jane6510,Jane,,San Carlos,CA,US,1203905421,,Retired,Our daughter introduced us to kiva with a gift certificate for the holidays.  She had already shared news about one of her loans.  We were so proud of her for investing in other peoples lives.  Couldn't wait to get started with our own account.  Have totally enjoyed loaning and reading about the progress of our people.  Also have been inspired to give gift certificates to get others involved. What at great idea!,,82,Emily,1
424261,alexis6127,Alexis,,,,,1285035750,,student,,,4,,1
902337,margaret78874896,Margaret,,,,,1368337943,,,,,3,Allison,0
1173135,robert51738814,robert,943441.0,,,US,1323709750,,,,,7,,0
169884,inglee8031,Inglee,,,,,1483405037,,,,,1,Jeffery,0
1313423,sydney55213073,Sydney,,,,,1466531516,,,,,1,,0
865309,betoche2272,Betoche,,,,,1365298704,,,,,1,Amir,0
1113773,andre1789,Andre,,,,,1492799396,,,,,2,,0
1243371,richard54918163,Richard,1543980.0,,,,1393518352,,,,,3,,0
1170895,naomi6412,Naomi,,,,,1233365833,,non-profit,,,10,Nicholas,0
909562,maggie17242177,Maggie,,,,,1514156603,,,,,3,,0
554386,lenin8370,Lenin,,,,,1401752483,,,,,1,,0
1469639,lynda3230,Lynda,,Morehead City,NC,US,1206121550,,Sales,,,24,Lori,0
153021,marie9954,Marie,696943.0,Stockholm,,SE,1295518286,,,,,4,,0
1372509,david66199017,David,2665696.0,Tulsa,OK,US,1426046218,,Chemical Engineer,I enjoy having the opportunity to impact my community and individuals lives in a positive way.,,6,,0
808660,gorm9766,Gorm,,,,,1443539132,,,,,5,,2
321893,ciara9081,Ciara,,,,,1331680240,,,,,1,John,0
106172,debbie6327,Deborah,254768.0,Anaheim,CA,US,1197493741,,Interior Designer,We all need a hand up sometimes!, ,3,,0
983034,jack9775,Jack,,Ellisville,MO,US,1188956038,,Retired Business Man,,,3,,0
1376515,linda20966837,Linda,2338098.0,,,US,1449441973,,,,,56,,1
7032,marc4826,Marc,638234.0,AMIENS,,FR,1289497699,,,,,6,,0
923190,linda4284,Linda,1093832.0,Castleton-on-Hudson,New York,US,1336928210,,,,,1,Kelly,1
515721,regina7881,Regina,,München,,DE,1217311876,,,,,9,,0
1090871,melodie3809,Melodie,,,,US,1218211693,,Interior Designer,,,11,,0
1107482,mandie5486,Mandie,,,,US,1540945628,,,,,1,,0
1234366,lauren7890,Lauren,707935.0,Shreveport,Louisiana,US,1297044407,,Medical Student,,,3,,0
1186756,andrea94222647,Andrea,,Ottawa,Ontario,CA,1198203921,,Canadian Federal Public Servant,,,13,,5
305333,paul87853868,Paul,1540197.0,,,,1393381775,,,,,2,,0
1140321,grumpyandgranny6951,Grumpy and Granny,,,,ZW,1230131783,,Consultant,,,8,Scott,0
601838,diane2601,Diane,,,,US,1284399483,,,,,2,,0
322677,patricia7337,les filles,,alexandria,VA,US,1261488829,,teachers and their daughters,"""Les Filles"" is French for daughters.  We are all daughters, and we want to empower the daughters of the world to get an education and have options for their futures.","Most of us are teachers, and we know how valuable an education is. ",8,,0
1035539,john3554,John,1045025.0,Charleston,South Carolina,US,1331876806,,,,,1,John,0
459775,brian3078,Brian,,,,,1551141238,,,,,2,,0
728233,brendan5525,Brendan,,Voorheesville,NY,US,1258037677,,,,,1,,0
129558,indika9267,Indika,,,,,1457444132,,,,,4,,0
412573,celso7746,Celso,,Jundiaí,São Paulo,BR,1405628584,,,,,16,,0
1503673,linh2854,Linh,1053865.0,,,,1332470352,,,,,10,,0
897420,madeline4083,Madeline,,,,,1586981306,,,,,1,,0
605645,selasi7863,selasi,,,,,1351491079,,,,,5,Courtney,0
126095,huggo,Hugo,111529.0,Härnösand,,SE,1199716024,,Business developer,"Visa romanisering\r\nLikes to develop people and businesses. Really hope that I can help you succeed with your projects and your life,",,243,Lars-Ake,13
875416,nicole53233536,Nicole,1559111.0,,,,1394813573,,,,,3,,0
441831,raj7092,Raj,,,,,1528303930,,,,,1,,0
94535,avis7116,Avis,,"Beverly,",MA,US,1232319396,,,,,383,,5
286093,kenny7723,Kenny,,,,,1606382333,,,,,3,,0
145975,janetteanderic4726,Janette & Eric,,Lake Elsinore,CA,US,1204418482,,health consultant,,,6,,0
1318700,kathyjah,Katherine,1398391.0,Jakarta,,ID,1374736414,katherineng.com,,,,1,Kohei,0
874029,min3932,Min,,,,,1394698554,,,,,1,,1
1261258,thomas7087,Thomas,391566.0,Alameda,CA,US,1166691373,lambethpilgrim.wordpress.com/,Chaplain,This is a great way to help people who are working hard to improve their lives and the lives of their family. ,I am training to be a hospital chaplain. ,27,,1
1424395,helen21842387,Helen,,,,,1431960133,,,,,7,,0
937428,tina3451,Tina,,,,US,1539454574,,,,,9,,0
1489470,alison3771,Alison,,,,AU,1299070438,,,,,30,,0
597320,jenna4294,Jenna,,,,,1497549914,,,,,1,,0
